category	name	domain	source
education_secondary_aided	SHEK LEI CATHOLIC SECONDARY SCHOOL	slc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHUN LEE CATHOLIC SECONDARY SCHOOL	slcss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SAVIOUR LUTHERAN SCHOOL (SECONDARY SECTION)	sls.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	S.K.H. ST. MARY'S CHURCH MOK HING YIU COLLEGE	smcc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. MARY'S CANOSSIAN COLLEGE	smcc.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHAP PAT HEUNG RURAL COMMITTEE KUNG YIK SHE SECONDARY SCHOOL	sphrc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. PAUL'S SCHOOL (LAM TIN)	spslt.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. PAUL'S SECONDARY SCHOOL	spss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. STEPHEN'S CHURCH COLLEGE	sscc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST STEPHEN'S GIRLS' COLLEGE	ssgc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SALESIAN ENGLISH SCHOOL	ssshk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHUNG TAK CATHOLIC ENGLISH COLLEGE	stc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. CLARE'S GIRLS' SCHOOL	stclare.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHUN TAK FRATERNAL ASSOCIATION YUNG YAU COLLEGE	stfa-yyc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHUN TAK FRATERNAL ASSOCIATION SEAWARD WOO COLLEGE	stfaswc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. LOUIS SCHOOL	stlouis.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. MARK'S SCHOOL	stmarks.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHA TIN METHODIST COLLEGE	stmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. PETER'S SECONDARY SCHOOL	stpeter.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SAI KUNG SUNG TSUN CATHOLIC SCHOOL (SECONDARY SECTION)	sts.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	ST. TERESA SECONDARY SCHOOL	stteresa.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHATIN TSUNG TSIN SECONDARY SCHOOL	sttss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG AND KOWLOON KAIFONG WOMEN'S ASSOCIATION SUN FONG CHUNG COLLEGE	sunfc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HAVEN OF HOPE SUNNYSIDE SCHOOL (SECONDARY SECTION)	sunnyside.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SAN WUI COMMERCIAL SOCIETY SECONDARY SCHOOL	swcs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	F.D.B.W.A. SZETO HO SECONDARY SCHOOL	szetoho.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TACK CHING GIRLS' SECONDARY SCHOOL	tackching.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TAK NGA SECONDARY SCHOOL	taknga.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TAK OI SECONDARY SCHOOL	takoi.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG TAOIST ASSOCIATION TANG HIN MEMORIAL SECONDARY SCHOOL	tanghin.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TANG KING PO SCHOOL	tangkingpo.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG CHUNG CATHOLIC SCHOOL	tccs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CUHK FEDERATION OF ALUMNI ASSOCIATIONS THOMAS CHEUNG SECONDARY SCHOOL	tcss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TEXTILE INSTITUTE AMERICAN CHAMBER OF COMMERCE WOO HON FAI SECONDARY SCHOOL	tiaccwhf.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	JOCKEY CLUB TI-I COLLEGE	tic.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHENG KUNG HUI TSOI KUNG PO SECONDARY SCHOOL	tkp.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TIN KA PING SECONDARY SCHOOL	tkpss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TRUE LIGHT GIRLS' COLLEGE	tlgc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA TAM LEE LAI FUN MEMORIAL SECONDARY SCHOOL	tllf.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE TRUE LIGHT SCHOOL OF HONG KONG	tlmshk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUEN MUN CATHOLIC SECONDARY SCHOOL	tmcss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	CARITAS TUEN MUN MARDEN FOUNDATION SECONDARY SCHOOL	tmmarden.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	POK OI HOSPITAL TANG PUI KING MEMORIAL COLLEGE	tpk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TSANG PIK SHAN (SUNG LAN) SECONDARY SCHOOL	tpsss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHUN TAK FRATERNAL ASSOCIATION TAM PAK YU COLLEGE	tpyc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TOI SHAN ASSOCIATION COLLEGE	tsac.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	SHENG KUNG HUI TANG SHIU KIN SECONDARY SCHOOL	tsk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YUEN LONG PUBLIC MIDDLE SCHOOL ALUMNI ASSOCIATION TANG SIU TONG SECONDARY SCHOOL	tstss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TIN SHUI WAI METHODIST COLLEGE	tswmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TSUNG TSIN COLLEGE	ttc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TWGHS CHI-LI PAO SCHOOL (SECONDARY SECTION)	twghclpsp.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS CHANG MING THIEN COLLEGE	twghcmts.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS CHEN ZAO MEN COLLEGE	twghczm.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS MRS FUNG WONG FUNG TING COLLEGE	twghfwfts.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS KWAN FONG KAI CHI SCHOOL (SECONDARY SECTION)	twghkfkcsp.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS KAP YAN DIRECTORS' COLLEGE	twghkyds.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS KWOK YAT WAI COLLEGE	twghkywc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS LI KA SHING COLLEGE	twghlkss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS S.C. GAW MEMORIAL COLLEGE	twghscgms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS MR & MRS KWONG SIK KWAN COLLEGE	twghsksk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS TSUI TSIN TONG SCHOOL (SECONDARY SECTION)	twghtttsp.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS WONG FUNG LING COLLEGE	twghwflc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS WONG FUT NAM COLLEGE	twghwfns.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS MRS. WU YORK YU MEMORIAL COLLEGE	twghwyyms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TSUEN WAN PUBLIC HO CHUEN YIU MEMORIAL COLLEGE	twphcymc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAN MOK LAW SHUI WAH SCHOOL (SECONDARY SECTION)	tws.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS YOW KAM YUEN COLLEGE	twyky.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	VALTORTA COLLEGE	valtorta.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	WAH YAN COLLEGE, HONG KONG	wahyan.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	WA YING COLLEGE	waying.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE SALVATION ARMY WILLIAM BOOTH SECONDARY SCHOOL	wbss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HKFEW WONG CHO BAU SECONDARY SCHOOL	wcbss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE PENTECOSTAL HOLINESS CHURCH WING KWONG COLLEGE	wingkwong.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	WONG SHIU CHI SECONDARY SCHOOL	wscss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE HONG KONG SZE YAP COMMERCIAL & INDUSTRIAL ASSOCIATION WONG TAI SHAN MEMORIAL COLLEGE	wtsmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	WAH YAN COLLEGE, KOWLOON	wyk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YAN CHAI HOSPITAL NO. 2 SECONDARY SCHOOL	ych2ss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YAN CHAI HOSPITAL LAW CHAN CHOR SI COLLEGE	ychlccsc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YAN CHAI HOSPITAL LIM POR YEN SECONDARY SCHOOL	ychlpyss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YAN CHAI HOSPITAL TUNG CHI YING MEMORIAL SECONDARY SCHOOL	ychtcy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YAN CHAI HOSPITAL WONG WHA SAN SECONDARY SCHOOL	ychwwsss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YU CHUN KEUNG MEMORIAL COLLEGE NO. 2	yck2.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YU CHUN KEUNG MEMORIAL COLLEGE	yckmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE CHURCH OF CHRIST IN CHINA YENCHING COLLEGE	yenching.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	LOK SIN TONG YU KAN HING SECONDARY SCHOOL	ykh.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YUEN LONG CATHOLIC SECONDARY SCHOOL	ylcss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG CHI MORNINGJOY SCHOOL, YUEN LONG (SECONDARY SECTION)	yljoy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG YUEN LONG LUTHERAN SECONDARY SCHOOL	yll.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YUEN LONG MERCHANTS ASSOCIATION SECONDARY SCHOOL	ylmass.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YAN OI TONG CHAN WONG SUK FONG MEMORIAL SECONDARY SCHOOL	yotcwsf.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YAN OI TONG TIN KA PING SECONDARY SCHOOL	yottkp.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YAN PING INDUSTRIAL & COMMERCIAL ASSOCIATION LEE LIM MING COLLEGE	ypicallmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	TUNG WAH GROUP OF HOSPITALS YAU TZE TIN MEMORIAL COLLEGE	ytt.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	YING WA GIRLS' SCHOOL	ywgs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG TAOIST ASSOCIATION THE YUEN YUEN INSTITUTE NO.1 SECONDARY SCHOOL	yy1.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	HONG KONG TAOIST ASSOCIATION THE YUEN YUEN INSTITUTE NO.2 SECONDARY SCHOOL	yy2.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_aided	BUDDHIST TO CHI FAT SHE YEUNG YAT LAM MEMORIAL SCHOOL (SECONDARY SECTION)	yyl.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	BUDDHIST FAT HO MEMORIAL COLLEGE	bfhmc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	THE CHURCH OF CHRIST IN CHINA KUNG LEE COLLEGE	cccklc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	THE CHINESE FOUNDATION SECONDARY SCHOOL	cfss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	CHINA HOLINESS COLLEGE	chc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	ACADEMY OF INNOVATION (CONFUCIUS HALL)	chss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HONG KONG INSTITUTE OF CONTEMPORARY CULTURE LEE SHAU KEE SCHOOL OF CREATIVITY	creativehk.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	CREATIVE SECONDARY SCHOOL	css.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	CHINESE Y.M.C.A. SECONDARY SCHOOL	cymcass.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	DIOCESAN BOYS' SCHOOL	dbs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	DELIA MEMORIAL SCHOOL (BROADWAY )	deliabw.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	DELIA MEMORIAL SCHOOL (HIP WO)	deliahw.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	DELIA MEMORIAL SCHOOL (HIP WO NO.2 COLLEGE)	deliahw2.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	DIOCESAN GIRLS' SCHOOL	dgs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	DELIA MEMORIAL SCHOOL (GLEE PATH)	dmsgp.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	EVANGEL COLLEGE	evangel.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	FANLING LUTHERAN SECONDARY SCHOOL	flss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	FUKIEN SECONDARY SCHOOL	fms.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	GOOD HOPE SCHOOL	ghs.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	G.T. (ELLEN YEUNG) COLLEGE	gtcollege.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HEUNG TO MIDDLE SCHOOL	heungto.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HEUNG TO SECONDARY SCHOOL (TSEUNG KWAN O)	heungto.net	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HONG KONG BAPTIST UNIVERSITY AFFILIATED SCHOOL WONG KAM FAI SECONDARY AND PRIMARY SCHOOL	hkbuas.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HKMA DAVID LI KWOK PO COLLEGE	hkmadavidli.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HKUGA COLLEGE	hkugac.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HKFYG LEE SHAU KEE COLLEGE	hlc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HON WAH COLLEGE	honwah.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	HEEP YUNN SCHOOL	hys.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	KIANGSU-CHEKIANG COLLEGE	kccnp.info	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	KOWLOON SAM YUK SECONDARY SCHOOL	ksyss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	THE HONG KONG CHINESE CHRISTIAN CHURCHES UNION LOGOS ACADEMY	logosacademy.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	LI PO CHUN UNITED WORLD COLLEGE OF HONG KONG	lpcuwc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	LAM TAI FAI COLLEGE	ltfc.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	LAW TING PONG SECONDARY SCHOOL	ltpss.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
education_secondary_dss	ELCHK LUTHERAN ACADEMY	luac.edu.hk	https://www.edb.gov.hk/attachment/en/student-parents/sch-info/sch-search/sch-location-info/SCH_LOC_EDB.csv
